Claim_ID,Customer_ID,Vehicle_ID,Claim_Amount,Claim_Date,Claim_Type
46118,667781,1167781,10000.0,2026-02-06,1
46119,433592,933592,10000.0,2026-02-07,1
46120,379841,879841,10000.0,2026-02-08,1
46121,210625,710625,10000.0,2026-02-09,1
46122,467452,967452,10000.0,2026-02-10,1
46123,288192,788192,10000.0,2026-02-11,1
46124,959736,1459736,10000.0,2026-02-12,1
46125,509488,1009488,10000.0,2026-02-13,1
46126,864561,1364561,10000.0,2026-02-14,1
46127,975086,1475086,10000.0,2026-02-15,1
46128,460804,960804,10000.0,2026-02-16,1
46129,78743,578743,10000.0,2026-02-17,1
46130,355411,855411,10000.0,2026-02-18,1
46131,264730,764730,10000.0,2026-02-19,1
46132,892103,1392103,10000.0,2026-02-20,1
46133,790930,1290930,10000.0,2026-02-21,1
46134,530753,1030753,10000.0,2026-02-22,1
46135,873724,1373724,10000.0,2026-02-23,1
46136,333162,833162,10000.0,2026-02-24,1
46137,870121,1370121,10000.0,2026-02-25,1
46138,576260,1076260,10000.0,2026-02-26,1
46139,809551,1309551,10000.0,2026-02-27,1
46140,803991,1303991,10000.0,2026-02-28,1
46141,412558,912558,10000.0,2026-01-01,1
46142,361134,861134,10000.0,2026-01-02,1
46143,987091,1487091,10000.0,2026-01-03,1
46144,357462,857462,10000.0,2026-01-04,1
46145,715235,1215235,10000.0,2026-01-05,1
46146,644993,1144993,10000.0,2026-01-06,1
46147,698492,1198492,10000.0,2026-01-07,1
46148,752769,1252769,10000.0,2026-01-08,1
46149,32334,532334,10000.0,2026-01-09,1
46150,778866,1278866,10000.0,2026-01-10,1
46151,591798,1091798,10000.0,2026-01-11,1
46152,211428,711428,10000.0,2026-01-12,1
46153,869512,1369512,10000.0,2026-01-13,1
46154,45441,545441,10000.0,2026-01-14,1
46155,881613,1381613,10000.0,2026-01-15,1
46156,416464,916464,10000.0,2026-01-16,1
46157,47338,547338,10000.0,2026-01-17,1
46158,528937,1028937,10000.0,2026-01-18,1
46159,634835,1134835,10000.0,2026-01-19,1
46160,8822,508822,10000.0,2026-01-20,1
46161,292722,792722,10000.0,2026-01-21,1
46162,255800,755800,10000.0,2026-01-22,1
46163,776433,1276433,10000.0,2026-01-23,1
46164,215402,715402,10000.0,2026-01-24,1
46165,745532,1245532,10000.0,2026-01-25,1
46166,164833,664833,10000.0,2026-01-26,1
46167,637532,1137532,10000.0,2026-01-27,1
46168,930592,1430592,10000.0,2026-01-28,1
46169,305896,805896,10000.0,2026-01-29,1
46170,707719,1207719,10000.0,2026-01-30,1
46171,27237,527237,10000.0,2026-01-31,2
46172,603645,1103645,10000.0,2026-02-01,1
46173,530059,1030059,10000.0,2026-02-02,1
46174,741223,1241223,10000.0,2026-02-03,1
46175,431120,931120,10000.0,2026-02-04,1
46176,176385,676385,10000.0,2026-02-05,1
46177,45216,545216,10000.0,2026-02-06,1
46178,20845,520845,10000.0,2026-02-07,1
46179,664196,1164196,10000.0,2026-02-08,1
46180,329414,829414,10000.0,2026-02-09,1
46181,771724,1271724,10000.0,2026-02-10,1
46182,576138,1076138,10000.0,2026-02-11,1
46183,241050,741050,10000.0,2026-02-12,1
46184,108655,608655,10000.0,2026-02-13,1
46185,424106,924106,10000.0,2026-02-14,1
46186,112447,612447,10000.0,2026-02-15,1
46187,951986,1451986,10000.0,2026-02-16,1
46188,991821,1491821,10000.0,2026-02-17,1
46189,220847,720847,10000.0,2026-02-18,1
46190,960993,1460993,10000.0,2026-02-19,1
46191,227078,727078,10000.0,2026-02-20,1
46192,523077,1023077,10000.0,2026-02-21,1
46193,463838,963838,10000.0,2026-02-22,1
46194,292468,792468,10000.0,2026-02-23,1
46195,269259,769259,10000.0,2026-02-24,1
46196,710289,1210289,10000.0,2026-02-25,1
46197,687455,1187455,10000.0,2026-02-26,2
46198,273920,773920,10000.0,2026-02-27,1
46199,272250,772250,10000.0,2026-02-28,1
46200,144619,644619,10000.0,2026-01-01,1
46201,612418,1112418,10000.0,2026-01-02,1
46202,964268,1464268,10000.0,2026-01-03,1
46203,454359,954359,10000.0,2026-01-04,1
46204,749117,1249117,10000.0,2026-01-05,1
46205,994149,1494149,10000.0,2026-01-06,1
46206,391840,891840,10000.0,2026-01-07,1
46207,539216,1039216,10000.0,2026-01-08,1
46208,788106,1288106,10000.0,2026-01-09,1
46209,737574,1237574,10000.0,2026-01-10,1
46210,184905,684905,10000.0,2026-01-11,1
46211,103877,603877,10000.0,2026-01-12,2
46212,355082,855082,10000.0,2026-01-13,1
46213,406461,906461,10000.0,2026-01-14,1
46214,878879,1378879,10000.0,2026-01-15,2
46215,605265,1105265,10000.0,2026-01-16,1
46216,357654,857654,10000.0,2026-01-17,1
46217,265790,765790,10000.0,2026-01-18,1
46218,921273,1421273,10000.0,2026-01-19,1
46219,882229,1382229,10000.0,2026-01-20,1
46220,293462,793462,10000.0,2026-01-21,1
46221,335099,835099,10000.0,2026-01-22,1
46222,889205,1389205,10000.0,2026-01-23,1
46223,532760,1032760,10000.0,2026-01-24,1
46224,733241,1233241,10000.0,2026-01-25,1
46225,548983,1048983,10000.0,2026-01-26,1
46226,89996,589996,10000.0,2026-01-27,1
46227,936002,1436002,10000.0,2026-01-28,1
46228,984990,1484990,10000.0,2026-01-29,1
46229,970937,1470937,10000.0,2026-01-30,1
46230,696906,1196906,10000.0,2026-01-31,1
46231,375721,875721,10000.0,2026-02-01,2
46232,524899,1024899,10000.0,2026-02-02,1
46233,600699,1100699,10000.0,2026-02-03,1
46234,596772,1096772,10000.0,2026-02-04,1
46235,859765,1359765,10000.0,2026-02-05,1
46236,969013,1469013,10000.0,2026-02-06,1
46237,415383,915383,10000.0,2026-02-07,1
46238,202809,702809,10000.0,2026-02-08,1
46239,141865,641865,10000.0,2026-02-09,1
46240,50275,550275,10000.0,2026-02-10,1
46241,626813,1126813,10000.0,2026-02-11,1
46242,466906,966906,10000.0,2026-02-12,1
46243,46197,546197,10000.0,2026-02-13,1
46244,962779,1462779,10000.0,2026-02-14,1
46245,897673,1397673,10000.0,2026-02-15,1
46246,524096,1024096,10000.0,2026-02-16,1
46247,387887,887887,10000.0,2026-02-17,1
46248,533523,1033523,10000.0,2026-02-18,1
46249,574670,1074670,10000.0,2026-02-19,1
46250,476699,976699,10000.0,2026-02-20,1
46251,289186,789186,10000.0,2026-02-21,1
46252,834296,1334296,10000.0,2026-02-22,1
46253,545593,1045593,10000.0,2026-02-23,1
46254,435181,935181,10000.0,2026-02-24,1
46255,547344,1047344,10000.0,2026-02-25,1
46256,812289,1312289,10000.0,2026-02-26,1
46257,649247,1149247,10000.0,2026-02-27,1
46258,862683,1362683,10000.0,2026-02-28,1
46259,57376,557376,10000.0,2026-01-01,1
46260,509763,1009763,10000.0,2026-01-02,1
46261,316549,816549,10000.0,2026-01-03,1
46262,280906,780906,10000.0,2026-01-04,1
46263,718801,1218801,10000.0,2026-01-05,1
46264,722069,1222069,10000.0,2026-01-06,1
46265,135138,635138,10000.0,2026-01-07,1
46266,790406,1290406,10000.0,2026-01-08,1
46267,943513,1443513,10000.0,2026-01-09,1
46268,255161,755161,10000.0,2026-01-10,2
46269,619130,1119130,10000.0,2026-01-11,1
46270,415509,915509,10000.0,2026-01-12,1
46271,961063,1461063,10000.0,2026-01-13,1
46272,916707,1416707,10000.0,2026-01-14,1
46273,541356,1041356,10000.0,2026-01-15,1
46274,516900,1016900,10000.0,2026-01-16,1
46275,360085,860085,10000.0,2026-01-17,1
46276,636173,1136173,10000.0,2026-01-18,1
46277,466007,966007,10000.0,2026-01-19,1
46278,201510,701510,10000.0,2026-01-20,1
46279,591073,1091073,10000.0,2026-01-21,1
46280,101106,601106,10000.0,2026-01-22,1
46281,221925,721925,10000.0,2026-01-23,1
46282,163106,663106,10000.0,2026-01-24,1
46283,575796,1075796,10000.0,2026-01-25,1
46284,340795,840795,10000.0,2026-01-26,1
46285,372787,872787,10000.0,2026-01-27,1
46286,556905,1056905,10000.0,2026-01-28,1
46287,156425,656425,10000.0,2026-01-29,1
46288,360981,860981,10000.0,2026-01-30,2
46289,59624,559624,10000.0,2026-01-31,1
46290,747040,1247040,10000.0,2026-02-01,1
46291,349352,849352,10000.0,2026-02-02,1
46292,442577,942577,10000.0,2026-02-03,1
46293,483008,983008,10000.0,2026-02-04,1
46294,86531,586531,10000.0,2026-02-05,1
46295,847563,1347563,10000.0,2026-02-06,2
46296,403955,903955,10000.0,2026-02-07,1
46297,265048,765048,10000.0,2026-02-08,1
46298,996953,1496953,10000.0,2026-02-09,1
46299,493605,993605,10000.0,2026-02-10,1
46300,752168,1252168,10000.0,2026-02-11,1
46301,417837,917837,10000.0,2026-02-12,1
46302,808071,1308071,10000.0,2026-02-13,1
46303,752088,1252088,10000.0,2026-02-14,1
46304,48096,548096,10000.0,2026-02-15,2
46305,81165,581165,10000.0,2026-02-16,1
46306,624546,1124546,10000.0,2026-02-17,1
46307,416992,916992,10000.0,2026-02-18,1
46308,995549,1495549,10000.0,2026-02-19,1
46309,963921,1463921,10000.0,2026-02-20,1
46310,694731,1194731,10000.0,2026-02-21,1
46311,374201,874201,10000.0,2026-02-22,1
46312,925061,1425061,10000.0,2026-02-23,1
46313,513875,1013875,10000.0,2026-02-24,1
46314,309259,809259,10000.0,2026-02-25,1
46315,305474,805474,10000.0,2026-02-26,1
46316,438992,938992,10000.0,2026-02-27,1
46317,751588,1251588,10000.0,2026-02-28,1
46318,542194,1042194,10000.0,2026-01-01,2
46319,314049,814049,10000.0,2026-01-02,1
46320,210002,710002,10000.0,2026-01-03,1
46321,747852,1247852,10000.0,2026-01-04,1
46322,785458,1285458,10000.0,2026-01-05,1
46323,794669,1294669,10000.0,2026-01-06,1
46324,906074,1406074,10000.0,2026-01-07,1
46325,198334,698334,10000.0,2026-01-08,1
46326,522111,1022111,10000.0,2026-01-09,1
46327,562474,1062474,10000.0,2026-01-10,1
46328,111366,611366,10000.0,2026-01-11,1
46329,398415,898415,10000.0,2026-01-12,1
46330,14472,514472,10000.0,2026-01-13,1
46331,935087,1435087,10000.0,2026-01-14,1
46332,50639,550639,10000.0,2026-01-15,1
46333,886227,1386227,10000.0,2026-01-16,1
46334,369844,869844,10000.0,2026-01-17,1
46335,769047,1269047,10000.0,2026-01-18,1
46336,905569,1405569,10000.0,2026-01-19,2
46337,399928,899928,10000.0,2026-01-20,1
46338,657874,1157874,10000.0,2026-01-21,1
46339,728528,1228528,10000.0,2026-01-22,1
46340,468622,968622,10000.0,2026-01-23,1
46341,867079,1367079,10000.0,2026-01-24,1
46342,81708,581708,10000.0,2026-01-25,1
46343,302847,802847,10000.0,2026-01-26,1
46344,648729,1148729,10000.0,2026-01-27,1
46345,677377,1177377,10000.0,2026-01-28,2
46346,948412,1448412,10000.0,2026-01-29,1
46347,919754,1419754,10000.0,2026-01-30,1
46348,851145,1351145,10000.0,2026-01-31,1
46349,590575,1090575,10000.0,2026-02-01,1
46350,582515,1082515,10000.0,2026-02-02,1
46351,755677,1255677,10000.0,2026-02-03,2
46352,848386,1348386,10000.0,2026-02-04,2
46353,881350,1381350,10000.0,2026-02-05,1
46354,369278,869278,10000.0,2026-02-06,1
46355,298180,798180,10000.0,2026-02-07,1
46356,576582,1076582,10000.0,2026-02-08,1
46357,112968,612968,10000.0,2026-02-09,1
46358,754102,1254102,10000.0,2026-02-10,1
46359,990760,1490760,10000.0,2026-02-11,1
46360,780771,1280771,10000.0,2026-02-12,1
46361,343462,843462,10000.0,2026-02-13,1
46362,188210,688210,10000.0,2026-02-14,1
46363,302152,802152,10000.0,2026-02-15,1
46364,975076,1475076,10000.0,2026-02-16,1
46365,256765,756765,10000.0,2026-02-17,1
46366,416344,916344,10000.0,2026-02-18,1
46367,195457,695457,10000.0,2026-02-19,1
46368,796602,1296602,10000.0,2026-02-20,1
46369,458741,958741,10000.0,2026-02-21,1
46370,807442,1307442,10000.0,2026-02-22,1
46371,143753,643753,10000.0,2026-02-23,1
46372,270642,770642,10000.0,2026-02-24,1
46373,601090,1101090,10000.0,2026-02-25,1
46374,167925,667925,10000.0,2026-02-26,1
46375,694838,1194838,10000.0,2026-02-27,1
46376,162223,662223,10000.0,2026-02-28,1
46377,696833,1196833,10000.0,2026-01-01,1
46378,286578,786578,10000.0,2026-01-02,1
46379,760470,1260470,10000.0,2026-01-03,1
46380,561190,1061190,10000.0,2026-01-04,1
46381,11945,511945,10000.0,2026-01-05,1
46382,724112,1224112,10000.0,2026-01-06,1
46383,559539,1059539,10000.0,2026-01-07,1
46384,240634,740634,10000.0,2026-01-08,1
46385,421126,921126,10000.0,2026-01-09,1
46386,277208,777208,10000.0,2026-01-10,1
46387,660708,1160708,10000.0,2026-01-11,1
46388,303842,803842,10000.0,2026-01-12,1
46389,894352,1394352,10000.0,2026-01-13,1
46390,78931,578931,10000.0,2026-01-14,1
46391,661226,1161226,10000.0,2026-01-15,1
46392,31502,531502,10000.0,2026-01-16,1
46393,320809,820809,10000.0,2026-01-17,1
46394,310102,810102,10000.0,2026-01-18,1
46395,591129,1091129,10000.0,2026-01-19,1
46396,990244,1490244,10000.0,2026-01-20,1
46397,776780,1276780,10000.0,2026-01-21,1
46398,254009,754009,10000.0,2026-01-22,1
46399,572313,1072313,10000.0,2026-01-23,1
46400,537061,1037061,10000.0,2026-01-24,1
46401,42846,542846,10000.0,2026-01-25,1
46402,73133,573133,10000.0,2026-01-26,1
46403,287873,787873,10000.0,2026-01-27,1
46404,392895,892895,10000.0,2026-01-28,1
46405,724247,1224247,10000.0,2026-01-29,1
46406,305637,805637,10000.0,2026-01-30,1
46407,577994,1077994,10000.0,2026-01-31,1
46408,693131,1193131,10000.0,2026-02-01,1
46409,60747,560747,10000.0,2026-02-02,1
46410,597887,1097887,10000.0,2026-02-03,2
46411,707155,1207155,10000.0,2026-02-04,1
46412,452939,952939,10000.0,2026-02-05,1
46413,779970,1279970,10000.0,2026-02-06,1
46414,70133,570133,10000.0,2026-02-07,1
46415,383608,883608,10000.0,2026-02-08,1
46416,741519,1241519,10000.0,2026-02-09,1
46417,252162,752162,10000.0,2026-02-10,1
46418,715638,1215638,10000.0,2026-02-11,1
46419,898052,1398052,10000.0,2026-02-12,1
46420,364264,864264,10000.0,2026-02-13,1
46421,44320,544320,10000.0,2026-02-14,1
46422,184996,684996,10000.0,2026-02-15,1
46423,433272,933272,10000.0,2026-02-16,1
46424,188635,688635,10000.0,2026-02-17,1
46425,968183,1468183,10000.0,2026-02-18,1
46426,910693,1410693,10000.0,2026-02-19,1
46427,927315,1427315,10000.0,2026-02-20,1
46428,169457,669457,10000.0,2026-02-21,1
46429,958451,1458451,10000.0,2026-02-22,1
46430,734424,1234424,10000.0,2026-02-23,1
46431,588723,1088723,10000.0,2026-02-24,1
46432,476582,976582,10000.0,2026-02-25,1
46433,161558,661558,10000.0,2026-02-26,1
46434,398353,898353,10000.0,2026-02-27,1
46435,862212,1362212,10000.0,2026-02-28,1
46436,353297,853297,10000.0,2026-01-01,1
46437,141332,641332,10000.0,2026-01-02,1
46438,835675,1335675,10000.0,2026-01-03,1
46439,577062,1077062,10000.0,2026-01-04,1
46440,523224,1023224,10000.0,2026-01-05,1
46441,699410,1199410,10000.0,2026-01-06,1
46442,300726,800726,10000.0,2026-01-07,1
46443,729663,1229663,10000.0,2026-01-08,1
46444,706908,1206908,10000.0,2026-01-09,1
46445,528418,1028418,10000.0,2026-01-10,1
46446,286839,786839,10000.0,2026-01-11,1
46447,279941,779941,10000.0,2026-01-12,1
46448,53454,553454,10000.0,2026-01-13,1
46449,443805,943805,10000.0,2026-01-14,1
46450,681431,1181431,10000.0,2026-01-15,1
46451,964484,1464484,10000.0,2026-01-16,1
46452,328894,828894,10000.0,2026-01-17,1
46453,638967,1138967,10000.0,2026-01-18,1
46454,893120,1393120,10000.0,2026-01-19,1
46455,110181,610181,10000.0,2026-01-20,1
46456,902434,1402434,10000.0,2026-01-21,1
46457,91180,591180,10000.0,2026-01-22,1
46458,658852,1158852,10000.0,2026-01-23,1
46459,473145,973145,10000.0,2026-01-24,1
46460,985741,1485741,10000.0,2026-01-25,1
46461,534112,1034112,10000.0,2026-01-26,1
46462,358696,858696,10000.0,2026-01-27,1
46463,828411,1328411,10000.0,2026-01-28,1
46464,72308,572308,10000.0,2026-01-29,1
46465,501061,1001061,10000.0,2026-01-30,1
46466,922421,1422421,10000.0,2026-01-31,1
46467,974004,1474004,10000.0,2026-02-01,1
46468,927663,1427663,10000.0,2026-02-02,1
46469,252165,752165,10000.0,2026-02-03,2
46470,332086,832086,10000.0,2026-02-04,2
46471,737632,1237632,10000.0,2026-02-05,1
46472,434232,934232,10000.0,2026-02-06,1
46473,349064,849064,10000.0,2026-02-07,1
46474,128799,628799,10000.0,2026-02-08,1
46475,748657,1248657,10000.0,2026-02-09,1
46476,133108,633108,10000.0,2026-02-10,1
46477,691923,1191923,10000.0,2026-02-11,1
46478,154227,654227,10000.0,2026-02-12,1
46479,319197,819197,10000.0,2026-02-13,1
46480,236535,736535,10000.0,2026-02-14,1
46481,17168,517168,10000.0,2026-02-15,1
46482,691795,1191795,10000.0,2026-02-16,1
46483,897012,1397012,10000.0,2026-02-17,1
46484,808663,1308663,10000.0,2026-02-18,1
46485,522434,1022434,10000.0,2026-02-19,1
46486,791945,1291945,10000.0,2026-02-20,1
46487,263813,763813,10000.0,2026-02-21,1
46488,920872,1420872,10000.0,2026-02-22,1
46489,499686,999686,10000.0,2026-02-23,1
46490,953617,1453617,10000.0,2026-02-24,1
46491,159775,659775,10000.0,2026-02-25,1
46492,333946,833946,10000.0,2026-02-26,1
46493,4641,504641,10000.0,2026-02-27,1
46494,959815,1459815,10000.0,2026-02-28,1
46495,899791,1399791,10000.0,2026-01-01,1
46496,657738,1157738,10000.0,2026-01-02,1
46497,198015,698015,10000.0,2026-01-03,2
46498,696748,1196748,10000.0,2026-01-04,1
46499,232222,732222,10000.0,2026-01-05,1
46500,585880,1085880,10000.0,2026-01-06,1
46501,990032,1490032,10000.0,2026-01-07,1
46502,224891,724891,10000.0,2026-01-08,1
46503,103865,603865,10000.0,2026-01-09,1
46504,668167,1168167,10000.0,2026-01-10,1
46505,766963,1266963,10000.0,2026-01-11,1
46506,761799,1261799,10000.0,2026-01-12,1
46507,396425,896425,10000.0,2026-01-13,1
46508,148815,648815,10000.0,2026-01-14,1
46509,506365,1006365,10000.0,2026-01-15,1
46510,722608,1222608,10000.0,2026-01-16,1
46511,64992,564992,10000.0,2026-01-17,1
46512,853303,1353303,10000.0,2026-01-18,1
46513,2233,502233,10000.0,2026-01-19,1
46514,511270,1011270,10000.0,2026-01-20,1
46515,757228,1257228,10000.0,2026-01-21,1
46516,693654,1193654,10000.0,2026-01-22,1
46517,513151,1013151,10000.0,2026-01-23,1
46518,209815,709815,10000.0,2026-01-24,1
46519,907315,1407315,10000.0,2026-01-25,1
46520,328318,828318,10000.0,2026-01-26,1
46521,111891,611891,10000.0,2026-01-27,1
46522,613630,1113630,10000.0,2026-01-28,1
46523,101640,601640,10000.0,2026-01-29,1
46524,500818,1000818,10000.0,2026-01-30,1
46525,421800,921800,10000.0,2026-01-31,1
46526,304236,804236,10000.0,2026-02-01,1
46527,388801,888801,10000.0,2026-02-02,1
46528,623116,1123116,10000.0,2026-02-03,1
46529,556189,1056189,10000.0,2026-02-04,1
46530,159611,659611,10000.0,2026-02-05,1
46531,426888,926888,10000.0,2026-02-06,1
46532,824424,1324424,10000.0,2026-02-07,1
46533,805848,1305848,10000.0,2026-02-08,2
46534,645646,1145646,10000.0,2026-02-09,1
46535,978766,1478766,10000.0,2026-02-10,1
46536,525757,1025757,10000.0,2026-02-11,1
46537,912459,1412459,10000.0,2026-02-12,1
46538,337420,837420,10000.0,2026-02-13,1
46539,339890,839890,10000.0,2026-02-14,1
46540,200614,700614,10000.0,2026-02-15,1
46541,644535,1144535,10000.0,2026-02-16,1
46542,690802,1190802,10000.0,2026-02-17,1
46543,65551,565551,10000.0,2026-02-18,1
46544,632819,1132819,10000.0,2026-02-19,1
46545,9530,509530,10000.0,2026-02-20,1
46546,984331,1484331,10000.0,2026-02-21,1
46547,721585,1221585,10000.0,2026-02-22,1
46548,733890,1233890,10000.0,2026-02-23,1
46549,166982,666982,10000.0,2026-02-24,2
46550,443444,943444,10000.0,2026-02-25,1
46551,513339,1013339,10000.0,2026-02-26,1
46552,9869,509869,10000.0,2026-02-27,1
46553,564032,1064032,10000.0,2026-02-28,1
46554,612340,1112340,10000.0,2026-01-01,2
46555,400085,900085,10000.0,2026-01-02,1
46556,161075,661075,10000.0,2026-01-03,1
46557,24408,524408,10000.0,2026-01-04,1
46558,366145,866145,10000.0,2026-01-05,1
46559,817297,1317297,10000.0,2026-01-06,1
46560,401214,901214,10000.0,2026-01-07,1
46561,811991,1311991,10000.0,2026-01-08,1
46562,607734,1107734,10000.0,2026-01-09,1
46563,231157,731157,10000.0,2026-01-10,1
46564,560944,1060944,10000.0,2026-01-11,1
46565,682613,1182613,10000.0,2026-01-12,1
46566,611721,1111721,10000.0,2026-01-13,1
46567,494969,994969,10000.0,2026-01-14,1
46568,961629,1461629,10000.0,2026-01-15,1
46569,988243,1488243,10000.0,2026-01-16,1
46570,953991,1453991,10000.0,2026-01-17,1
46571,414040,914040,10000.0,2026-01-18,1
46572,580542,1080542,10000.0,2026-01-19,1
46573,926089,1426089,10000.0,2026-01-20,1
46574,637291,1137291,10000.0,2026-01-21,1
46575,766231,1266231,10000.0,2026-01-22,1
46576,68676,568676,10000.0,2026-01-23,1
46577,480036,980036,10000.0,2026-01-24,1
46578,811393,1311393,10000.0,2026-01-25,1
46579,150444,650444,10000.0,2026-01-26,1
46580,107059,607059,10000.0,2026-01-27,1
46581,959683,1459683,10000.0,2026-01-28,1
46582,975191,1475191,10000.0,2026-01-29,1
46583,408751,908751,10000.0,2026-01-30,2
46584,460287,960287,10000.0,2026-01-31,1
46585,284618,784618,10000.0,2026-02-01,1
46586,617224,1117224,10000.0,2026-02-02,1
46587,211165,711165,10000.0,2026-02-03,1
46588,490765,990765,10000.0,2026-02-04,1
46589,334769,834769,10000.0,2026-02-05,1
46590,333458,833458,10000.0,2026-02-06,1
46591,87308,587308,10000.0,2026-02-07,1
46592,380998,880998,10000.0,2026-02-08,1
46593,258056,758056,10000.0,2026-02-09,1
46594,987491,1487491,10000.0,2026-02-10,1
46595,349393,849393,10000.0,2026-02-11,1
46596,258783,758783,10000.0,2026-02-12,1
46597,704690,1204690,10000.0,2026-02-13,1
46598,963306,1463306,10000.0,2026-02-14,1
46599,737218,1237218,10000.0,2026-02-15,1
46600,681108,1181108,10000.0,2026-02-16,1
46601,864855,1364855,10000.0,2026-02-17,1
46602,699028,1199028,10000.0,2026-02-18,1
46603,566617,1066617,10000.0,2026-02-19,1
46604,60299,560299,10000.0,2026-02-20,1
46605,895527,1395527,10000.0,2026-02-21,1
46606,317972,817972,10000.0,2026-02-22,1
46607,460469,960469,10000.0,2026-02-23,1
46608,918799,1418799,10000.0,2026-02-24,1
46609,830955,1330955,10000.0,2026-02-25,1
46610,96400,596400,10000.0,2026-02-26,1
46611,843107,1343107,10000.0,2026-02-27,1
46612,745720,1245720,10000.0,2026-02-28,1
46613,964322,1464322,10000.0,2026-01-01,1
46614,253148,753148,10000.0,2026-01-02,1
46615,829450,1329450,10000.0,2026-01-03,1
46616,416565,916565,10000.0,2026-01-04,1
46617,564122,1064122,10000.0,2026-01-05,1
46618,771799,1271799,10000.0,2026-01-06,1
46619,301405,801405,10000.0,2026-01-07,1
46620,26199,526199,10000.0,2026-01-08,1
46621,346860,846860,10000.0,2026-01-09,2
46622,150760,650760,10000.0,2026-01-10,1
46623,63586,563586,10000.0,2026-01-11,1
46624,774515,1274515,10000.0,2026-01-12,1
46625,798034,1298034,10000.0,2026-01-13,1
46626,854536,1354536,10000.0,2026-01-14,2
46627,204108,704108,10000.0,2026-01-15,1
46628,921022,1421022,10000.0,2026-01-16,1
46629,427895,927895,10000.0,2026-01-17,1
46630,439149,939149,10000.0,2026-01-18,1
46631,1976,501976,10000.0,2026-01-19,1
46632,183858,683858,10000.0,2026-01-20,1
46633,836275,1336275,10000.0,2026-01-21,1
46634,80769,580769,10000.0,2026-01-22,1
46635,749562,1249562,10000.0,2026-01-23,1
46636,415749,915749,10000.0,2026-01-24,1
46637,571462,1071462,10000.0,2026-01-25,1
46638,337320,837320,10000.0,2026-01-26,1
46639,503000,1003000,10000.0,2026-01-27,1
46640,637696,1137696,10000.0,2026-01-28,1
46641,810744,1310744,10000.0,2026-01-29,1
46642,396685,896685,10000.0,2026-01-30,1
46643,183671,683671,10000.0,2026-01-31,2
46644,284903,784903,10000.0,2026-02-01,1
46645,658769,1158769,10000.0,2026-02-02,1
46646,927401,1427401,10000.0,2026-02-03,1
46647,981196,1481196,10000.0,2026-02-04,1
46648,692565,1192565,10000.0,2026-02-05,1
46649,32953,532953,10000.0,2026-02-06,1
46650,99453,599453,10000.0,2026-02-07,1
46651,388088,888088,10000.0,2026-02-08,1
46652,388942,888942,10000.0,2026-02-09,1
46653,169445,669445,10000.0,2026-02-10,1
46654,702204,1202204,10000.0,2026-02-11,1
46655,87294,587294,10000.0,2026-02-12,1
46656,919265,1419265,10000.0,2026-02-13,1
46657,194245,694245,10000.0,2026-02-14,1
46658,175565,675565,10000.0,2026-02-15,1
46659,292759,792759,10000.0,2026-02-16,1
46660,602503,1102503,10000.0,2026-02-17,1
46661,532057,1032057,10000.0,2026-02-18,2
46662,720507,1220507,10000.0,2026-02-19,1
46663,985707,1485707,10000.0,2026-02-20,1
46664,693645,1193645,10000.0,2026-02-21,1
46665,792666,1292666,10000.0,2026-02-22,1
46666,553582,1053582,10000.0,2026-02-23,1
46667,592457,1092457,10000.0,2026-02-24,1
46668,13308,513308,10000.0,2026-02-25,1
46669,959490,1459490,10000.0,2026-02-26,1
46670,908927,1408927,10000.0,2026-02-27,1
46671,466794,966794,10000.0,2026-02-28,1
46672,222737,722737,10000.0,2026-01-01,1
46673,326861,826861,10000.0,2026-01-02,1
46674,996749,1496749,10000.0,2026-01-03,1
46675,641040,1141040,10000.0,2026-01-04,1
46676,706544,1206544,10000.0,2026-01-05,1
46677,153153,653153,10000.0,2026-01-06,1
46678,120324,620324,10000.0,2026-01-07,1
46679,573123,1073123,10000.0,2026-01-08,1
46680,229436,729436,10000.0,2026-01-09,1
46681,490525,990525,10000.0,2026-01-10,1
46682,667303,1167303,10000.0,2026-01-11,1
46683,833380,1333380,10000.0,2026-01-12,1
46684,344280,844280,10000.0,2026-01-13,1
46685,918127,1418127,10000.0,2026-01-14,1
46686,98569,598569,10000.0,2026-01-15,1
46687,948078,1448078,10000.0,2026-01-16,1
46688,629089,1129089,10000.0,2026-01-17,1
46689,422776,922776,10000.0,2026-01-18,1
46690,584208,1084208,10000.0,2026-01-19,1
46691,892236,1392236,10000.0,2026-01-20,2
46692,3038,503038,10000.0,2026-01-21,1
46693,179501,679501,10000.0,2026-01-22,1
46694,835752,1335752,10000.0,2026-01-23,1
46695,175707,675707,10000.0,2026-01-24,1
46696,46561,546561,10000.0,2026-01-25,1
46697,392649,892649,10000.0,2026-01-26,1
46698,997291,1497291,10000.0,2026-01-27,1
46699,891506,1391506,10000.0,2026-01-28,1
46700,54543,554543,10000.0,2026-01-29,1
46701,146910,646910,10000.0,2026-01-30,1
46702,691925,1191925,10000.0,2026-01-31,1
46703,174505,674505,10000.0,2026-02-01,1
46704,531052,1031052,10000.0,2026-02-02,1
46705,388619,888619,10000.0,2026-02-03,1
46706,61583,561583,10000.0,2026-02-04,1
46707,695710,1195710,10000.0,2026-02-05,1
46708,615087,1115087,10000.0,2026-02-06,1
46709,933004,1433004,10000.0,2026-02-07,1
46710,967247,1467247,10000.0,2026-02-08,1
